 "subject" , "catalog" , "count" ,
 "HIST" , "213" , "4" ,
 "HIST" , "219" , "6" ,
 "HIST" , "223" , "6" ,
 "HIST" , "225" , "8" ,
 "HIST" , "235" , "13" ,
 "HIST" , "242" , "10" ,
 "HIST" , "251" , "8" ,
 "HIST" , "253" , "13" ,
 "HIST" , "261" , "10" ,
 "HIST" , "262" , "12" ,
 "HIST" , "263" , "5" ,
 "HIST" , "264" , "5" ,
 "HIST" , "274" , "11" ,
 "HIST" , "276" , "9" ,
 "HIST" , "277" , "11" ,
 "HIST" , "281" , "17" ,
 "HIST" , "283" , "16" ,
 "HIST" , "285" , "19" ,
 "HIST" , "291" , "5" ,
 "HIST" , "298" , "6" ,
 "HIST" , "299" , "2" ,
 "HIST" , "302" , "8" ,
 "HIST" , "303" , "6" ,
 "HIST" , "304" , "9" ,
 "HIST" , "306" , "5" ,
 "HIST" , "309" , "4" ,
 "HIST" , "313" , "6" ,
 "HIST" , "314" , "4" ,
 "HIST" , "315" , "2" ,
 "HIST" , "318" , "6" ,
 "HIST" , "321" , "5" ,
 "HIST" , "323" , "4" ,
 "HIST" , "324" , "3" ,
 "HIST" , "327" , "10" ,
 "HIST" , "328" , "6" ,
 "HIST" , "330" , "4" ,
 "HIST" , "332" , "6" ,
 "HIST" , "334" , "4" ,
 "HIST" , "336" , "2" ,
 "HIST" , "338" , "6" ,
 "HIST" , "339" , "7" ,
 "HIST" , "340" , "6" ,
 "HIST" , "344" , "7" ,
 "HIST" , "347" , "2" ,
 "HIST" , "348" , "8" ,
 "HIST" , "350" , "3" ,
 "HIST" , "351" , "4" ,
 "HIST" , "353" , "9" ,
 "HIST" , "354" , "6" ,
 "HIST" , "356" , "6" ,
 "HIST" , "357" , "7" ,
 "HIST" , "358" , "3" ,
 "HIST" , "359" , "6" ,
 "HIST" , "360" , "3" ,
 "HIST" , "363" , "6" ,
 "HIST" , "364" , "7" ,
 "HIST" , "365" , "5" ,
 "HIST" , "367" , "2" ,
 "HIST" , "368" , "9" ,
 "HIST" , "369" , "5" ,
 "HIST" , "370" , "4" ,
 "HIST" , "371" , "7" ,
 "HIST" , "372" , "5" ,
 "HIST" , "373" , "7" ,
 "HIST" , "377" , "5" ,
 "HIST" , "378" , "4" ,
 "HIST" , "380" , "2" ,
 "HIST" , "381" , "5" ,
 "HIST" , "382" , "7" ,
 "HIST" , "383" , "6" ,
 "HIST" , "385" , "7" ,
 "HIST" , "387" , "5" ,
 "HIST" , "387B" , "3" ,
 "HIST" , "388" , "4" ,
 "HIST" , "389" , "2" ,
 "HIST" , "390" , "3" ,
 "HIST" , "391" , "5" ,
 "HIST" , "394" , "7" ,
 "HIST" , "395" , "3" ,
 "HIST" , "396" , "10" ,
 "HIST" , "397" , "2" ,
 "HIST" , "398" , "2" ,
 "HIST" , "398L" , "5" ,
 "HIST" , "398Z" , "6" ,
 "HIST" , "399" , "8" ,
 "HIST" , "402" , "6" ,
 "HIST" , "403" , "9" ,
 "HIST" , "411" , "4" ,
 "HIST" , "412" , "5" ,
 "HIST" , "426" , "2" ,
 "HIST" , "427" , "5" ,
 "HIST" , "430" , "6" ,
 "HIST" , "434" , "5" ,
 "HIST" , "436" , "8" ,
 "HIST" , "437" , "6" ,
 "HIST" , "438" , "2" ,
 "HIST" , "439" , "5" ,
 "HIST" , "451" , "4" ,
 "HIST" , "452" , "1" ,
 "HIST" , "457" , "3" ,
 "HIST" , "461" , "4" ,
 "HIST" , "462" , "8" ,
 "HIST" , "467" , "2" ,
 "HIST" , "470" , "2" ,
 "HIST" , "471" , "7" ,
 "HIST" , "476" , "1" ,
 "HIST" , "477" , "7" ,
 "HIST" , "477A" , "6" ,
 "HIST" , "478" , "8" ,
 "HIST" , "479" , "4" ,
 "HIST" , "481" , "5" ,
 "HIST" , "485" , "1" ,
 "HIST" , "486" , "6" ,
 "HIST" , "491" , "4" ,
 "HIST" , "493" , "4" ,
 "HIST" , "498" , "4" ,
 "HIST" , "499" , "6" ,
 "HIST" , "593" , "3" ,
 "HIST" , "596" , "2" ,
 "HIST" , "600" , "3" ,
 "HIST" , "601" , "2" ,
 "HIST" , "605" , "5" ,
 "HIST" , "610" , "3" ,
 "HIST" , "620" , "7" ,
 "HIST" , "630" , "6" ,
 "HIST" , "634" , "3" ,
 "HIST" , "638" , "3" ,
 "HIST" , "640" , "6" ,
 "HIST" , "642" , "6" ,
 "HIST" , "646" , "6" ,
 "HIST" , "650" , "8" ,
 "HIST" , "650C" , "5" ,
 "HIST" , "665" , "5" ,
 "HIST" , "670" , "4" ,
 "HIST" , "679" , "3" ,
 "HIST" , "679D" , "10" ,
 "HIST" , "680" , "3" ,
 "HIST" , "685" , "7" ,
 "HIST" , "810" , "3" ,
 "HIST" , "819" , "3" ,
 "HIST" , "820" , "9" ,
 "HIST" , "829" , "5" ,
 "HIST" , "830" , "4" ,
 "HIST" , "839" , "1" ,
 "HIST" , "840" , "2" ,
 "HIST" , "849" , "3" ,
 "HIST" , "850" , "4" ,
 "HIST" , "859" , "5" ,
 "HIST" , "860" , "8" ,
 "HIST" , "869" , "7" ,
 "HIST" , "870" , "7" ,
 "HIST" , "877" , "4" ,
 "HIST" , "878" , "1" ,
 "HIST" , "879" , "2" ,
 "HIST" , "880" , "5" ,
 "HIST" , "885" , "3" ,
 "HIST" , "887" , "10" ,
 "HIST" , "889" , "4" ,
 "HIST" , "890" , "2" ,
 "HISW" , "202" , "19" ,
 "HISW" , "203" , "16" ,
 "HISW" , "205" , "21" ,
 "HISW" , "206" , "17" ,
 "HISW" , "207" , "21" ,
 "HISW" , "208" , "19" ,
 "HISW" , "210" , "5" ,
 "HISW" , "242" , "9" ,
 "HISW" , "251" , "17" ,
 "HISW" , "253" , "16" ,
 "HISW" , "261" , "8" ,
 "HISW" , "274" , "18" ,
 "HISW" , "276" , "19" ,
 "HISZ" , "201" , "28" ,
 "HISZ" , "281" , "17" ,
 "HISZ" , "283" , "16" ,
 "HISZ" , "298" , "4" ,
 "HUMA" , "216" , "3" ,
 "HUMA" , "340" , "4" ,
 "HUMA" , "800" , "6" ,
 "HUMA" , "801" , "4" ,
 "HUMA" , "802" , "8" ,
 "HUMA" , "803" , "4" ,
 "HUMA" , "804" , "5" ,
 "HUMA" , "805" , "4" ,
 "HUMA" , "806" , "7" ,
 "HUMA" , "807" , "3" ,
 "HUMA" , "808" , "4" ,
 "HUMA" , "809" , "4" ,
 "HUMA" , "810" , "4" ,
 "HUMA" , "811" , "8" ,
 "HUMA" , "812" , "4" ,
 "HUMA" , "818" , "7" ,
 "HUMA" , "819" , "1" ,
 "HUMA" , "825" , "3" ,
 "HUMA" , "826" , "5" ,
 "HUMA" , "827" , "4" ,
 "HUMA" , "828" , "5" ,
 "HUMA" , "829" , "6" ,
 "HUMA" , "830" , "7" ,
 "HUMA" , "831" , "2" ,
 "HUMA" , "832" , "6" ,
 "HUMA" , "833" , "4" ,
 "HUMA" , "834" , "5" ,
 "HUMA" , "835" , "5" ,
 "HUMA" , "836" , "1" ,
 "HUMA" , "837" , "10" ,
 "HUMA" , "838" , "5" ,
 "HUMA" , "839" , "8" ,
 "HUMA" , "840" , "7" ,
 "HUMA" , "841" , "7" ,
 "HUMA" , "842" , "9" ,
 "HUMA" , "843" , "7" ,
 "HUMA" , "844" , "4" ,
 "HUMA" , "845" , "6" ,
 "HUMA" , "846" , "3" ,
 "HUMA" , "847" , "3" ,
 "HUMA" , "848" , "4" ,
 "HUMA" , "849" , "5" ,
 "HUMA" , "850" , "1" ,
 "HUMA" , "851" , "10" ,
 "HUMA" , "852" , "3" ,
 "HUMA" , "853" , "4" ,
 "HUMA" , "853O" , "4" ,
 "HUMA" , "854" , "9" ,
 "HUMA" , "854O" , "8" ,
 "HUMA" , "855" , "7" ,
 "HUMA" , "855O" , "7" ,
 "HUMA" , "856" , "5" ,
 "HUMA" , "856O" , "5" ,
 "HUMA" , "857" , "3" ,
 "HUMA" , "857O" , "3" ,
 "HUMA" , "858" , "4" ,
 "HUMA" , "858O" , "5" ,
 "HUMA" , "859" , "6" ,
 "HUMA" , "859O" , "8" ,
 "HUMA" , "860" , "5" ,
 "HUMA" , "861" , "7" ,
 "HUMA" , "862" , "4" ,
 "HUMA" , "863" , "9" ,
 "HUMA" , "864" , "4" ,
 "HUMA" , "865" , "3" ,
 "HUMA" , "866" , "4" ,
 "HUMA" , "867" , "7" ,
 "HUMA" , "868" , "5" ,
 "HUMA" , "869" , "9" ,
 "HUMA" , "870" , "1" ,
 "HUMA" , "871" , "3" ,
 "HUMA" , "872" , "3" ,
 "HUMA" , "873" , "3" ,
 "HUMA" , "874" , "2" ,
 "HUMA" , "875" , "4" ,
 "HUMA" , "877" , "4" ,
 "HUMA" , "878" , "6" ,
 "HUMA" , "879" , "2" ,
 "HUMA" , "880" , "7" ,
 "HUMA" , "881" , "3" ,
 "HUMA" , "882" , "8" ,
 "HUMA" , "883" , "6" ,
 "HUMA" , "884" , "5" ,
 "HUMA" , "885" , "3" ,
 "HUMA" , "886" , "7" ,
 "HUMA" , "887" , "7" ,
 "HUMA" , "888" , "4" ,
 "HUMA" , "889" , "4" ,
 "HUMA" , "890" , "2" ,
 "HUMA" , "891" , "7" ,
 "HUMA" , "892" , "5" ,
 "HUMA" , "893" , "3" ,
 "HUMA" , "894" , "3" ,
 "HUMA" , "895" , "6" ,
 "IBUS" , "370" , "15" ,
 "IBUS" , "382" , "14" ,
 "IBUS" , "462" , "4" ,
 "IBUS" , "465" , "3" ,
 "IBUS" , "466" , "10" ,
 "IBUS" , "471" , "4" ,
 "IBUS" , "492" , "10" ,
 "IBUS" , "493" , "11" ,
 "IDYS" , "498" , "7" ,
 "IDYS" , "499" , "2" ,
 "IMBA" , "695" , "7" ,
 "IMCA" , "210" , "7" ,
 "IMCA" , "220" , "3" ,
 "IMCA" , "221" , "2" ,
 "IMCA" , "222" , "7" ,
 "IMCA" , "230" , "3" ,
 "IMCA" , "310" , "5" ,
 "IMCA" , "321" , "6" ,
 "IMCA" , "322" , "3" ,
 "IMCA" , "330" , "8" ,
 "IMCA" , "331" , "4" ,
 "IMCA" , "332" , "2" ,
 "IMCA" , "398" , "7" ,
 "IMCA" , "399" , "10" ,
 "IMCA" , "400" , "4" ,
 "IMCA" , "471" , "5" ,
 "IMCA" , "472" , "4" ,
 "IMCA" , "480" , "8" ,
 "IMCA" , "481" , "9" ,
 "IMCA" , "482" , "7" ,
 "IMCA" , "499" , "13" ,
 "IMCA" , "610" , "6" ,
 "IMCA" , "611" , "4" ,
 "IMCA" , "612" , "3" ,
 "IMCA" , "613" , "5" ,
 "INDI" , "600" , "8" ,
 "INDI" , "603" , "4" ,
 "INDI" , "620" , "7" ,
 "INDI" , "621" , "3" ,
 "INDI" , "621G" , "9" ,
 "INDI" , "622" , "5" ,
 "INDI" , "622G" , "10" ,
 "INDI" , "623" , "7" ,
 "INDI" , "623G" , "11" ,
 "INDI" , "624G" , "9" ,
 "INDI" , "625" , "7" ,
 "INDI" , "625G" , "3" ,
 "INDI" , "626" , "2" ,
 "INDI" , "626G" , "1" ,
 "INDI" , "627" , "3" ,
 "INDI" , "627G" , "4" ,
 "INDI" , "628" , "6" ,
 "INDI" , "628G" , "5" ,
 "INDI" , "629" , "1" ,
 "INDI" , "629G" , "5" ,
 "INDI" , "630" , "11" ,
 "INDI" , "631" , "5" ,
 "INDI" , "632" , "5" ,
 "INDI" , "633" , "3" ,
 "INDI" , "633F" , "2" ,
 "INDI" , "634" , "6" ,
 "INDI" , "634C" , "4" ,
 "INDI" , "634F" , "4" ,
 "INDI" , "635" , "11" ,
 "INDI" , "635F" , "1" ,
 "INDI" , "636" , "3" ,
 "INDI" , "636F" , "6" ,
 "INDI" , "637" , "4" ,
 "INDI" , "637F" , "7" ,
 "INDI" , "638" , "3" ,
 "INDI" , "638F" , "1" ,
 "INDI" , "639" , "6" ,
 "INDI" , "639B" , "11" ,
 "INDI" , "639F" , "4" ,
 "INDI" , "640" , "5" ,
 "INDI" , "641" , "5" ,
 "INDI" , "642" , "6" ,
 "INDI" , "643" , "4" ,
 "INDI" , "644" , "8" ,
 "INDI" , "686" , "2" ,
 "INDI" , "687" , "4" ,
 "INDI" , "690" , "5" ,
 "INDI" , "698" , "2" ,
 "INDI" , "698A" , "7" ,
 "INDI" , "800" , "1" ,
 "INDI" , "801" , "9" ,
 "INDI" , "802" , "2" ,
 "INDI" , "820" , "5" ,
 "INDI" , "821" , "5" ,
 "INDI" , "822" , "2" ,
 "INDI" , "823" , "3" ,
 "INDI" , "824" , "4" ,
 "INDI" , "824F" , "4" ,
 "INDI" , "825" , "5" ,
 "INDI" , "825F" , "7" ,
 "INDI" , "826" , "5" ,
 "INDI" , "826F" , "4" ,
 "INDI" , "827" , "7" ,
 "INDI" , "827F" , "7" ,
 "INDI" , "828" , "2" ,
 "INDI" , "828F" , "3" ,
 "INDI" , "829" , "9" ,
 "INDI" , "829F" , "5" ,
 "INDI" , "830" , "6" ,
 "INDI" , "830F" , "2" ,
 "INDI" , "831" , "4" ,
 "INDI" , "831F" , "6" ,
 "INDI" , "832" , "5" ,
 "INDI" , "833" , "9" ,
 "INDI" , "834" , "4" ,
 "INDI" , "835" , "6" ,
 "INDI" , "836" , "2" ,
 "INDI" , "837" , "1" ,
 "INDI" , "838" , "2" ,
 "INDI" , "839" , "3" ,
 "INDI" , "840" , "4" ,
 "INDI" , "841" , "8" ,
 "INDI" , "842" , "4" ,
 "INDI" , "843" , "2" ,
 "INDI" , "844" , "8" ,
 "INDI" , "885" , "4" ,
 "INDI" , "886" , "4" ,
 "INDI" , "887" , "4" ,
 "INDI" , "890" , "3" ,
 "INDI" , "898" , "5" ,
 "INDI" , "898A" , "4" ,
 "INDS" , "670" , "4" ,
 "INDS" , "671" , "2" ,
 "INDS" , "672" , "2" ,
 "INDU" , "211" , "11" ,
 "INDU" , "311" , "10" ,
 "INDU" , "320" , "10" ,
 "INDU" , "321" , "8" ,
 "INDU" , "323" , "17" ,
 "INDU" , "324" , "13" ,
 "INDU" , "330" , "5" ,
 "INDU" , "342" , "6" ,
 "INDU" , "371" , "9" ,
 "INDU" , "372" , "11" ,
 "INDU" , "410" , "2" ,
 "INDU" , "411" , "4" ,
 "INDU" , "412" , "5" ,
 "INDU" , "421" , "23" ,
 "INDU" , "423" , "16" ,
 "INDU" , "440" , "8" ,
 "INDU" , "441" , "4" ,
 "INDU" , "442" , "10" ,
 "INDU" , "466" , "6" ,
 "INDU" , "475" , "5" ,
 "INDU" , "480" , "4" ,
 "INDU" , "490" , "10" ,
 "INDU" , "498" , "4" ,
 "INDU" , "691" , "5" ,
 "INDU" , "6111" , "5" ,
 "INDU" , "6121" , "4" ,
 "INDU" , "6131" , "6" ,
 "INDU" , "6141" , "4" ,
 "INDU" , "6151" , "4" ,
 "INDU" , "6161" , "5" ,
 "INDU" , "6211" , "4" ,
 "INDU" , "6221" , "6" ,
 "INDU" , "6231" , "10" ,
 "INDU" , "6241" , "5" ,
 "INDU" , "6251" , "3" ,
 "INDU" , "6310" , "4" ,
 "INDU" , "6311" , "4" ,
 "INDU" , "6321" , "2" ,
 "INDU" , "6331" , "6" ,
 "INDU" , "6341" , "2" ,
 "INDU" , "6351" , "5" ,
 "INDU" , "6361" , "12" ,
 "INDU" , "6371" , "8" ,
 "INDU" , "6381" , "7" ,
 "INDU" , "6391" , "8" ,
 "INDU" , "6411" , "2" ,
 "INDU" , "6421" , "9" ,
 "INDU" , "6521" , "6" ,
 "INDU" , "6611" , "6" ,
 "INDU" , "6990" , "5" ,
 "INMS" , "398" , "4" ,
 "INMS" , "399" , "5" ,
 "INMS" , "471" , "3" ,
 "INMS" , "472" , "2" ,
 "INMS" , "498" , "6" ,
 "INMS" , "499" , "5" ,
 "INSE" , "691" , "2" ,
 "INSE" , "6110" , "7" ,
 "INSE" , "6120" , "4" ,
 "INSE" , "6130" , "5" ,
 "INSE" , "6140" , "8" ,
 "INSE" , "6150" , "9" ,
 "INSE" , "6160" , "4" ,
 "INSE" , "6180" , "7" ,
 "INSE" , "6190" , "3" ,
 "INSE" , "6210" , "8" ,
 "INSE" , "6220" , "4" ,
 "INSE" , "6230" , "7" ,
 "INSE" , "6240" , "4" ,
 "INSE" , "6250" , "8" ,
 "INSE" , "6260" , "3" ,
 "INSE" , "6270" , "3" ,
 "INSE" , "6280" , "4" ,
 "INSE" , "6290" , "4" ,
 "INSE" , "6300" , "6" ,
 "INSE" , "6310" , "5" ,
 "INSE" , "6311" , "8" ,
 "INSE" , "6320" , "6" ,
 "INSE" , "6400" , "5" ,
 "INSE" , "6411" , "4" ,
 "INSE" , "6421" , "7" ,
 "INSE" , "6431" , "1" ,
 "INSE" , "6441" , "5" ,
 "INSE" , "6610" , "2" ,
 "INSE" , "6620" , "4" ,
 "INSE" , "6630" , "2" ,
 "INSE" , "6640" , "6" ,
 "INSE" , "6650" , "6" ,
 "INSE" , "6670" , "6" ,
 "INSE" , "6680" , "10" ,
 "INSE" , "6710" , "7" ,
 "INSE" , "6961" , "4" ,
 "INSE" , "7110" , "3" ,
 "INSE" , "7120" , "5" ,
 "INSE" , "8901" , "5" ,
 "INST" , "250" , "4" ,
 "INTE" , "270" , "13" ,
 "INTE" , "275" , "10" ,
 "INTE" , "290" , "8" ,
 "INTE" , "293" , "8" ,
 "INTE" , "296" , "4" ,
 "INTE" , "298" , "7" ,
 "INTE" , "300" , "2" ,
 "INTE" , "301" , "7" ,
 "INTE" , "307" , "8" ,
 "INTE" , "309" , "2" ,
 "INTE" , "333" , "3" ,
 "INTE" , "353" , "3" ,
 "INTE" , "390" , "5" ,
 "INTE" , "391" , "5" ,
 "INTE" , "392" , "10" ,
 "INTE" , "393" , "5" ,
 "INTE" , "398" , "4" ,
 "INTE" , "399" , "7" ,
 "INTE" , "407" , "2" ,
 "INTE" , "409" , "3" ,
 "INTE" , "451" , "5" ,
 "INTE" , "453" , "1" ,
 "INTE" , "461" , "7" ,
 "INTE" , "463" , "7" ,
 "INTE" , "491" , "2" ,
 "INTE" , "493" , "1" ,
 "INTE" , "498" , "4" ,
 "INTE" , "499" , "6" ,
 "INTP" , "660" , "1" ,
 "INTP" , "661" , "5" ,
 "INTP" , "662" , "4" ,
 "IRST" , "203" , "11" ,
 "IRST" , "205" , "4" ,
 "IRST" , "209" , "10" ,
 "IRST" , "210" , "1" ,
 "IRST" , "211" , "17" ,
 "IRST" , "228" , "11" ,
 "IRST" , "230" , "4" ,
 "IRST" , "233" , "8" ,
 "IRST" , "270" , "3" ,
 "IRST" , "290" , "2" ,
 "IRST" , "298" , "4" ,
 "IRST" , "299" , "2" ,
 "IRST" , "300" , "4" ,
 "IRST" , "303" , "3" ,
 "IRST" , "304" , "6" ,
 "IRST" , "312" , "7" ,
 "IRST" , "314" , "3" ,
 "IRST" , "315" , "5" ,
 "IRST" , "316" , "5" ,
 "IRST" , "333" , "9" ,
 "IRST" , "343" , "4" ,
 "IRST" , "344" , "3" ,
 "IRST" , "345" , "6" ,
 "IRST" , "347" , "5" ,
 "IRST" , "354" , "5" ,
 "IRST" , "371" , "2" ,
 "IRST" , "373" , "5" ,
 "IRST" , "390" , "3" ,
 "IRST" , "398" , "10" ,
 "IRST" , "398T" , "3" ,
 "IRST" , "399" , "4" ,
 "IRST" , "403" , "4" ,
 "IRST" , "404" , "6" ,
 "IRST" , "412" , "8" ,
 "IRST" , "498" , "9" ,
 "IRST" , "498G" , "7" ,
 "ITAL" , "200" , "7" ,
 "ITAL" , "201" , "3" ,
 "ITAL" , "202" , "5" ,
 "ITAL" , "210" , "6" ,
 "ITAL" , "211" , "3" ,
 "ITAL" , "240" , "2" ,
 "ITAL" , "241" , "10" ,
 "ITAL" , "242" , "6" ,
 "ITAL" , "298" , "5" ,
 "ITAL" , "299" , "7" ,
 "ITAL" , "301" , "7" ,
 "ITAL" , "302" , "3" ,
 "ITAL" , "303" , "1" ,
 "ITAL" , "305" , "5" ,
 "ITAL" , "306" , "2" ,
 "ITAL" , "307" , "3" ,
 "ITAL" , "308" , "3" ,
 "ITAL" , "310" , "11" ,
 "ITAL" , "311" , "3" ,
 "ITAL" , "351" , "7" ,
 "ITAL" , "361" , "1" ,
 "ITAL" , "365" , "5" ,
 "ITAL" , "367" , "7" ,
 "ITAL" , "398" , "7" ,
 "ITAL" , "399" , "6" ,
 "ITAL" , "415" , "6" ,
 "ITAL" , "416" , "7" ,
 "ITAL" , "422" , "4" ,
 "ITAL" , "427" , "4" ,
 "ITAL" , "434" , "4" ,
 "ITAL" , "436" , "2" ,
 "ITAL" , "439" , "2" ,
 "ITAL" , "445" , "6" ,
 "ITAL" , "446" , "4" ,
 "ITAL" , "450" , "4" ,
 "ITAL" , "452" , "6" ,
 "ITAL" , "461" , "2" ,
 "ITAL" , "462" , "8" ,
 "ITAL" , "463" , "5" ,
 "ITAL" , "480" , "7" ,
 "ITAL" , "480L" , "6" ,
 "ITAL" , "481" , "4" ,
 "ITAL" , "482" , "7" ,
 "ITAL" , "483" , "7" ,
 "ITAL" , "490" , "6" ,
 "ITAL" , "498" , "8" ,
 "ITAL" , "499" , "5" ,
 "JAZZ" , "200" , "10" ,
 "JAZZ" , "209" , "6" ,
 "JAZZ" , "210" , "5" ,
 "JAZZ" , "251" , "4" ,
 "JAZZ" , "252" , "7" ,
 "JAZZ" , "303" , "5" ,
 "JAZZ" , "304" , "5" ,
 "JAZZ" , "305" , "2" ,
 "JAZZ" , "311" , "5" ,
 "JAZZ" , "351" , "5" ,
 "JAZZ" , "352" , "5" ,
 "JAZZ" , "398" , "6" ,
 "JAZZ" , "400" , "7" ,
 "JAZZ" , "471" , "2" ,
 "JAZZ" , "472" , "5" ,
 "JAZZ" , "481" , "1" ,
 "JAZZ" , "482" , "7" ,
 "JAZZ" , "498" , "4" ,
 "JHIS" , "314" , "4" ,
 "JHIS" , "398" , "4" ,
 "JMEC" , "530" , "5" ,
 "JMEC" , "581" , "8" ,
 "JMEC" , "682" , "5" ,
 "JMEC" , "824" , "4" ,
 "JMEC" , "828" , "4" ,
 "JMEC" , "829" , "6" ,
 "JOUR" , "201" , "18" ,
 "JOUR" , "202" , "3" ,
 "JOUR" , "205" , "7" ,
 "JOUR" , "206" , "18" ,
 "JOUR" , "207" , "15" ,
 "JOUR" , "208" , "16" ,
 "JOUR" , "209" , "8" ,
 "JOUR" , "210" , "4" ,
 "JOUR" , "215" , "6" ,
 "JOUR" , "216" , "7" ,
 "JOUR" , "221" , "7" ,
 "JOUR" , "298" , "4" ,
 "JOUR" , "302" , "2" ,
 "JOUR" , "303" , "7" ,
 "JOUR" , "309" , "7" ,
 "JOUR" , "310" , "10" ,
 "JOUR" , "316" , "4" ,
 "JOUR" , "321" , "2" ,
 "JOUR" , "325" , "10" ,
 "JOUR" , "330" , "3" ,
 "JOUR" , "335" , "6" ,
 "JOUR" , "366" , "6" ,
 "JOUR" , "398" , "8" ,
 "JOUR" , "402" , "6" ,
 "JOUR" , "404" , "6" ,
 "JOUR" , "420" , "6" ,
 "JOUR" , "421" , "2" ,
 "JOUR" , "425" , "2" ,
 "JOUR" , "426" , "5" ,
 "JOUR" , "428" , "5" ,
 "JOUR" , "432" , "7" ,
 "JOUR" , "435" , "6" ,
 "JOUR" , "436" , "8" ,
 "JOUR" , "437" , "6" ,
 "JOUR" , "442" , "2" ,
 "JOUR" , "443" , "14" ,
 "JOUR" , "444" , "5" ,
 "JOUR" , "445" , "4" ,
 "JOUR" , "450" , "8" ,
 "JOUR" , "451" , "8" ,
 "JOUR" , "463" , "2" ,
 "JOUR" , "498" , "6" ,
 "JOUR" , "500" , "4" ,
 "JOUR" , "501" , "5" ,
 "JOUR" , "502" , "6" ,
 "JOUR" , "503" , "10" ,
 "JOUR" , "504" , "4" ,
 "JOUR" , "505" , "12" ,
 "JOUR" , "507" , "13" ,
 "JOUR" , "508" , "4" ,
 "JOUR" , "509" , "6" ,
 "JOUR" , "510" , "2" ,
 "JOUR" , "511" , "3" ,
 "JOUR" , "513" , "5" ,
 "JOUR" , "519" , "5" ,
 "JOUR" , "520" , "4" ,
 "JOUR" , "521" , "1" ,
 "JOUR" , "523" , "7" ,
 "JOUR" , "525" , "7" ,
 "JOUR" , "526" , "6" ,
 "JOUR" , "527" , "3" ,
 "JOUR" , "528" , "5" ,
 "JOUR" , "530" , "6" ,
 "JOUR" , "531" , "3" ,
 "JOUR" , "532" , "7" ,
 "JOUR" , "535" , "6" ,
 "JOUR" , "536" , "4" ,
 "JOUR" , "537" , "2" ,
 "JOUR" , "542" , "3" ,
 "JOUR" , "566" , "9" ,
 "JOUR" , "602" , "3" ,
 "JOUR" , "603" , "8" ,
 "JOUR" , "604" , "8" ,
 "JOUR" , "605" , "2" ,
 "JOUR" , "610" , "7" ,
 "JOUR" , "620" , "4" ,
 "JOUR" , "630" , "7" ,
 "JOUR" , "640" , "7" ,
 "JOUR" , "642" , "10" ,
 "JOUR" , "645" , "8" ,
 "JOUR" , "646" , "4" ,
 "JOUR" , "650" , "2" ,
 "JOUR" , "690" , "5" ,
 "JOUR" , "691" , "8" ,
 "JOUR" , "693" , "5" ,
 "JOUR" , "694" , "6" ,
 "JPER" , "220" , "3" ,
 "JPER" , "221" , "3" ,
 "JPER" , "223" , "3" ,
 "JPER" , "224" , "7" ,
 "JPER" , "225" , "3" ,
 "JPER" , "251" , "4" ,
 "JPER" , "252" , "2" ,
 "JPER" , "321" , "7" ,
 "JPER" , "323" , "4" ,
 "JPER" , "324" , "3" ,
 "JPER" , "325" , "5" ,
 "JPER" , "330" , "7" ,
 "JPER" , "341" , "12" ,
 "JPER" , "351" , "10" ,
 "JPER" , "352" , "9" ,
 "JPER" , "398" , "6" ,
 "JPER" , "421" , "4" ,
 "JPER" , "422" , "5" ,
 "JPER" , "423" , "6" ,
 "JPER" , "424" , "7" ,
 "JPER" , "425" , "5" ,
 "JPER" , "430" , "3" ,
 "JPER" , "441" , "13" ,
 "JPER" , "451" , "7" ,
 "JPER" , "452" , "7" ,
 "JPER" , "471" , "2" ,
 "JPER" , "472" , "6" ,
 "JPER" , "498" , "5" ,
 "JPER" , "499" , "1" ,
 "KCEP" , "210" , "6" ,
 "KCEP" , "311" , "3" ,
 "KCEP" , "349" , "4" ,
 "KCEP" , "383" , "8" ,
 "KCEP" , "411" , "3" ,
 "KCEP" , "449" , "2" ,
 "KCEP" , "483" , "7" ,
 "LBCL" , "204" , "4" ,
 "LBCL" , "291" , "6" ,
 "LBCL" , "292" , "5" ,
 "LBCL" , "295" , "10" ,
 "LBCL" , "298" , "6" ,
 "LBCL" , "299" , "3" ,
 "LBCL" , "390" , "5" ,
 "LBCL" , "391" , "2" ,
 "LBCL" , "392" , "10" ,
 "LBCL" , "393" , "6" ,
 "LBCL" , "394" , "5" ,
 "LBCL" , "395" , "8" ,
 "LBCL" , "398" , "6" ,
 "LBCL" , "399" , "7" ,
 "LBCL" , "490" , "9" ,
 "LBCL" , "494" , "9" ,
 "LBCL" , "495" , "8" ,
 "LBCL" , "496" , "8" ,
 "LBCL" , "498" , "5" ,
 "LBCL" , "499" , "4" ,
 "LEIS" , "398" , "7" ,
 "LESR" , "398" , "2" ,
 "LESR" , "399" , "6" ,
 "LESR" , "498" , "3" ,
 "LIBR" , "475" , "5" ,
 "LIBS" , "298" , "2" ,
 "LIBS" , "374" , "3" ,
 "LIBS" , "376" , "7" ,
 "LIBS" , "398" , "4" ,
 "LIBS" , "478" , "9" ,
 "LIBS" , "479" , "8" ,
 "LIBS" , "480" , "7" ,
 "LIBS" , "498" , "4" ,
 "LIBS" , "574" , "7" ,
 "LIBS" , "576" , "3" ,
 "LIBS" , "578" , "3" ,
 "LIBS" , "580" , "4" ,
 "LING" , "200" , "6" ,
